UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,NO.OF_INQUIRIES,loan_default
516166,50303,61365,84.74,3,14711,45,4,02-05-72,Salaried,18-09-18,1,1491,1,1,1,0,0,0,728,D-Very Low Risk,17,4,0,265309,314853,314853,0,0
577557,51303,64930,80.09,3,14711,45,77,01-08-87,Salaried,14-10-18,1,1491,1,1,0,0,0,0,708,D-Very Low Risk,5,3,0,19110,50880,50880,0,0
418190,44349,56648,81.2,3,14711,45,14,26-12-79,Self employed,01-08-18,1,1491,1,1,1,0,0,0,683,E-Low Risk,26,9,0,130808,301865,316231,1,0
616296,44394,62712,71.76,3,14711,45,81,03-03-95,Salaried,25-10-18,1,1491,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
428322,43394,58104,77.45,3,14711,45,40,01-01-95,Self employed,08-08-18,1,1491,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
642239,47349,57795,84.78,3,14711,45,81,02-05-76,Self employed,30-10-18,1,1491,1,1,0,1,0,0,763,B-Very Low Risk,1,1,0,0,11999,11999,1,0
423847,43394,58104,77.45,3,14711,45,81,10-01-67,Salaried,06-08-18,1,1491,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
515070,50303,61365,84.74,3,14711,45,81,05-05-90,Self employed,18-09-18,1,1491,1,1,1,0,0,0,763,B-Very Low Risk,2,1,0,1479,8889,8889,1,0
571406,40394,77311,54.33,42,23132,45,5351,13-01-95,Self employed,12-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
564021,63213,81933,79.33,42,23132,45,5342,24-06-97,,08-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
467639,40394,62305,67.41,42,23132,45,5348,25-05-90,Self employed,28-08-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
423459,44349,67911,67.74,42,23132,45,5348,30-12-69,Self employed,06-08-18,3,811,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
624995,55013,77992,73.08,42,23212,86,5348,09-08-83,Self employed,26-10-18,3,811,1,1,0,0,0,0,583,I-Medium Risk,2,1,1,36349,50000,50000,0,1
564712,72817,101414,73.95,42,12534,49,5348,01-01-85,Salaried,09-10-18,3,811,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
615634,55259,77311,73.73,42,23132,45,5347,28-11-75,Self employed,24-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
542985,47145,66571,73.61,42,12534,49,5348,10-06-90,Self employed,27-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
550012,70317,102317,70.37,42,16679,51,5348,30-01-87,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
575539,45349,75463,62.28,42,23212,86,5348,03-03-94,Self employed,13-10-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
568664,58259,79557,75.42,42,23132,45,5222,06-06-94,,11-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
594114,59947,89729,69.1,42,23212,86,5348,13-06-87,Self employed,21-10-18,3,811,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,38240,50000,50000,0,0
636898,29484,85072,36.44,42,24712,49,5348,11-03-92,Self employed,29-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
564393,54259,81933,68.35,42,23132,45,5348,24-11-84,Salaried,09-10-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
547726,41210,64938,66.22,42,23212,86,5348,11-12-76,Self employed,29-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
575318,65669,108731,61.62,42,16679,51,5348,15-12-95,Self employed,13-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
560318,57259,79489,74.22,42,23132,45,5348,18-10-85,Self employed,06-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
541065,58013,76962,77.96,42,23212,86,5228,10-06-93,Self employed,27-09-18,3,811,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,13939,13939,13939,0,0
550546,41210,74237,57.92,42,23132,45,5348,01-01-72,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
561739,42394,79489,55.35,42,23132,45,5238,01-01-84,Self employed,08-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
572320,40394,89729,46.81,42,23212,86,5338,02-06-84,Self employed,12-10-18,3,811,1,1,0,1,0,0,407,K-High Risk,8,3,1,1028599,1335000,1335000,0,0
568771,44349,63930,71.95,42,23212,86,5345,05-05-86,Self employed,11-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
533297,30484,69699,45.91,42,23132,45,5348,17-11-80,Self employed,24-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
547936,54259,103595,54.06,42,16679,51,5351,28-03-96,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
436947,21574,69354,33.16,42,23132,45,5348,22-10-80,Self employed,14-08-18,3,811,1,0,0,1,0,0,819,A-Very Low Risk,3,0,0,0,0,0,0,0
467470,45349,63565,73.94,42,23132,45,5351,01-01-85,Self employed,28-08-18,3,811,1,1,0,0,0,0,549,J-High Risk,24,5,1,673381,1252396,1252396,0,0
517866,58013,75752,79.21,42,23132,45,5222,01-01-67,Self employed,19-09-18,3,811,1,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,8326,14990,14990,0,0
437078,34439,63853,56.38,42,16679,51,5345,10-10-85,Self employed,14-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
575836,40394,69774,60.19,42,23212,86,5348,05-06-94,Self employed,13-10-18,3,811,1,0,0,1,0,0,710,D-Very Low Risk,6,2,0,44036,45206,45206,9,0
458865,62213,91701,69.79,42,23212,86,5342,04-06-83,Self employed,23-08-18,3,811,1,1,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
518395,53078,69699,78.91,42,23132,45,5342,01-01-80,Self employed,19-09-18,3,811,1,1,0,0,0,0,701,E-Low Risk,5,1,0,-2424,0,0,0,0
547771,34439,67447,53.38,42,12534,49,5182,12-01-82,Self employed,29-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
467425,32484,60916,55.81,42,23132,45,5342,18-11-91,Self employed,28-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
550541,46849,74668,64.28,42,16679,51,5348,01-01-84,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
550534,49303,68649,74.29,42,23212,86,5348,01-01-70,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
566059,48349,85849,58.24,42,12534,49,5348,04-11-91,Self employed,09-10-18,3,811,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0
592772,58259,98624,60.84,42,23212,86,5348,18-08-90,Self employed,20-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
555034,42394,70181,62.7,42,12534,49,5348,27-10-87,Self employed,03-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
479239,48349,67911,73.63,42,23132,45,5222,18-07-60,Self employed,30-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
539860,57059,79629,74.09,42,23212,86,5347,18-11-96,Self employed,26-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
575102,53078,86180,63.82,42,12534,49,5345,02-12-99,,13-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
592281,55759,104301,54.65,42,16679,51,5347,13-11-99,,20-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
591929,57259,85072,69.35,42,24712,49,5347,20-06-77,Self employed,20-10-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
550583,37275,75752,51.48,42,23132,45,5182,02-01-88,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
592095,58259,80726,74.33,42,23212,86,5348,07-02-00,,20-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
533282,53078,68788,79.96,42,12534,49,5347,16-01-64,Salaried,24-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
498723,38275,70993,56.34,42,16679,51,5345,01-01-75,Self employed,10-09-18,3,811,1,1,0,0,0,0,631,G-Low Risk,2,2,1,191620,179000,179000,0,0
500370,51303,71269,74.37,42,12534,49,5342,03-02-85,Self employed,11-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
517517,54259,82150,68.17,42,12534,49,5345,02-07-94,Self employed,19-09-18,3,811,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,96063,340000,340000,0,0
564533,68382,101201,69.17,42,16679,51,5228,01-01-76,Self employed,09-10-18,3,811,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,40000,40000,40000,2,0
456121,61913,91030,71.41,42,15383,48,5348,01-01-77,Self employed,22-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
423517,32484,69354,49.02,42,23132,45,5348,12-07-98,,06-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
528490,57513,101813,57.95,42,16679,51,5348,30-03-91,,22-09-18,3,811,1,1,0,0,0,0,300,M-Very High Risk,1,0,1,0,0,0,1,0
504131,55259,76962,74.06,42,23212,86,5182,15-04-87,Self employed,14-09-18,3,811,1,1,0,0,0,0,507,K-High Risk,18,1,1,36245,50000,50000,0,0
418482,48349,67911,73.63,42,23132,45,5342,12-10-79,Self employed,01-08-18,3,811,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,27722,43486,43486,0,0
518171,56259,74237,78.13,42,23132,45,5348,12-01-92,,19-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
521415,38439,76962,51.97,42,23212,86,5238,01-05-91,Self employed,20-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
548046,70317,102317,70.37,42,16679,51,5224,03-10-93,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
631621,49078,71709,71.12,42,12534,49,5348,11-08-62,Self employed,27-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
550430,33484,76962,45.48,42,23212,86,5345,27-04-90,Self employed,29-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
550421,41394,83259,51.65,42,12534,49,5348,24-03-69,Self employed,29-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
478486,50078,70453,73.81,42,16679,51,5342,18-07-69,Self employed,30-08-18,3,811,1,0,0,0,1,0,677,F-Low Risk,1,1,0,56755,69200,69200,0,0
569916,56013,77920,74.44,42,23132,45,5222,07-05-88,Self employed,11-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
560402,79686,138230,59.32,42,12534,49,5347,10-07-93,Salaried,06-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
532968,32484,69284,49.07,42,12534,49,5347,12-10-92,Self employed,24-09-18,3,811,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
607747,74579,113420,67.01,42,16679,51,5342,01-01-94,Self employed,23-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
528743,51303,79629,66.56,42,23212,86,5348,16-10-92,Self employed,22-09-18,3,811,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
591680,57013,79557,74.16,42,23132,45,5224,15-11-91,Self employed,20-10-18,3,811,1,1,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
494837,40394,88410,47.51,42,23212,86,5342,02-05-89,Self employed,07-09-18,3,811,1,0,0,0,1,0,380,K-High Risk,1,1,1,309588,325000,325000,0,0
527228,73217,108834,68.82,42,23649,51,5348,20-06-90,Self employed,21-09-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
574986,51303,85072,62.3,42,24712,49,5182,12-01-94,Self employed,13-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
539792,50578,74668,69.64,42,16679,51,5348,07-11-90,Self employed,26-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,2,1
605760,51303,75738,69.98,42,23132,45,5345,29-11-91,Self employed,23-10-18,3,811,1,1,0,0,0,0,719,D-Very Low Risk,9,5,0,47310,106191,106191,0,0
618922,48349,75738,66.02,42,23132,45,5342,28-08-76,Self employed,25-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
533372,53303,69284,79.38,42,12534,49,5224,06-02-67,Salaried,24-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
528415,50303,70181,74.09,42,12534,49,5347,24-04-92,Self employed,22-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
560274,54013,77920,71.87,42,23132,45,5342,21-10-95,Salaried,06-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
614673,45145,82945,56.66,42,23212,86,5345,10-04-63,Self employed,24-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
418282,38439,66397,60.24,42,12534,49,5347,02-03-95,Self employed,01-08-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
560855,51803,71336,75,42,23649,51,5351,08-11-87,Self employed,06-10-18,3,811,1,1,0,0,0,0,726,D-Very Low Risk,3,1,0,15016,18168,18168,0,0
620175,55013,75752,75.25,42,23132,45,5348,21-04-97,Self employed,25-10-18,3,811,1,0,0,1,0,0,613,H-Medium Risk,2,2,0,1408580,1240000,1240000,0,1
522105,51303,68649,77.2,42,23212,86,5348,01-01-78,Self employed,20-09-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
592468,47145,61619,79.52,42,23132,45,5182,06-03-79,Self employed,20-10-18,3,811,1,0,0,1,0,0,456,K-High Risk,5,5,1,981353,706663,706663,0,0
630073,44145,71986,63.9,42,23132,45,5228,01-01-76,Self employed,27-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
481183,49303,67911,75.1,42,23132,45,5347,12-11-92,Self employed,31-08-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
604520,44349,71255,64.56,42,23132,45,5345,03-02-77,Self employed,23-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0
605828,45349,63226,74.34,42,23132,45,5345,15-04-89,Self employed,23-10-18,3,811,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,14179,15490,15490,0,0
559886,51303,78907,67.17,42,23132,45,5182,06-07-95,Self employed,06-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
574969,60213,76688,80.85,42,23132,45,5573,16-04-74,Self employed,13-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
461590,51303,73699,71.91,42,23212,86,5348,27-02-93,Self employed,24-08-18,3,811,1,0,0,0,1,0,737,C-Very Low Risk,1,1,0,12587,37148,37148,0,1
555244,72816,97210,77.15,42,23212,86,5338,30-10-90,Salaried,03-10-18,3,811,1,1,0,0,0,0,706,D-Very Low Risk,2,1,0,236283,260000,260000,0,0
553616,42394,81701,53.85,42,23133,86,5573,05-03-78,Self employed,30-09-18,3,811,1,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,44000,44000,44000,0,0
564612,48349,82945,60.28,42,16392,86,5348,06-03-91,Salaried,09-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
467703,49078,67911,75.1,42,23132,45,5351,03-01-90,Self employed,28-08-18,3,811,1,1,0,0,0,0,615,H-Medium Risk,2,0,0,0,0,0,0,0
602374,58947,76728,79.5,42,23132,45,5182,05-03-89,Self employed,22-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
619230,71123,98624,74.02,42,23212,86,5348,20-03-74,Self employed,25-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
568825,47349,80210,61.09,42,23212,86,5342,02-03-80,Self employed,11-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
570628,51078,79629,66.56,42,23212,86,5347,01-01-84,Self employed,11-10-18,3,811,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
591551,49078,68604,74.34,42,23132,45,5348,01-01-67,Self employed,20-10-18,3,811,1,1,0,0,0,0,571,I-Medium Risk,1,1,1,339720,455000,455000,0,1
516155,34439,48324,74.5,42,16679,51,5345,15-11-90,Self employed,18-09-18,3,811,1,1,1,0,0,0,819,A-Very Low Risk,1,0,0,0,0,0,0,0
467705,44349,63898,71.99,42,23132,45,5182,04-05-89,Self employed,28-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
438835,39394,67484,60.76,42,12534,49,5347,01-01-87,Self employed,14-08-18,3,811,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,12660,18990,18990,0,0
602543,43394,75738,59.42,42,23132,45,5345,01-01-84,Self employed,22-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
592432,50303,70369,73.9,42,24712,49,5347,01-01-84,Self employed,20-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
418287,29484,67911,45.65,42,23132,45,5342,22-05-89,Self employed,01-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
652219,38084,72206,55.16,42,24712,49,5347,02-12-93,Self employed,31-10-18,3,811,1,0,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,42000,42000,42000,0,0
570553,48349,85072,58.77,42,12534,49,5182,02-03-89,Self employed,11-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
647967,48349,85072,58.77,42,24712,49,5347,14-04-93,Self employed,31-10-18,3,811,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
449929,36275,94818,40.08,42,16679,51,5223,18-08-85,Self employed,20-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
636915,35439,79658,46.45,42,16679,51,5348,02-02-85,Salaried,29-10-18,3,811,1,1,0,0,0,0,690,E-Low Risk,1,1,0,2284,45000,45000,0,0
529087,51578,70993,74.66,42,16679,51,5348,12-08-85,Self employed,23-09-18,3,811,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
529103,63713,101813,63.84,42,16679,51,5348,15-04-92,Self employed,23-09-18,3,811,1,0,0,0,1,0,623,H-Medium Risk,1,1,1,6728,45000,45000,0,0
619139,60213,89729,69.1,42,23212,86,5348,07-06-83,Self employed,25-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
418667,39394,75917,54.01,42,23212,86,5182,01-01-85,Self employed,01-08-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
555085,36439,68694,55.32,42,23212,86,5348,01-01-91,Self employed,03-10-18,3,811,1,1,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,30478,30000,30000,0,0
570155,50078,85072,61.12,42,12534,49,5182,14-08-98,,11-10-18,3,811,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
605127,89943,101440,89.71,142,17315,86,104,06-12-65,Salaried,23-10-18,16,331,1,1,1,0,0,0,430,K-High Risk,15,5,2,1977801,2540474,2544766,0,0
503677,57559,76620,78.31,142,17315,86,105,14-01-73,Self employed,14-09-18,16,331,1,1,0,0,0,0,818,A-Very Low Risk,2,0,0,0,0,0,0,0
573041,78479,101818,78.57,142,17315,86,104,08-06-86,Salaried,12-10-18,16,331,1,1,1,0,0,0,738,C-Very Low Risk,2,1,0,13542,30000,30000,0,0
446684,48783,61106,83.46,142,17315,86,104,15-08-93,Self employed,18-08-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
492286,52703,70807,77.68,142,17315,86,123,12-08-75,Salaried,06-09-18,16,331,1,1,0,0,0,0,655,F-Low Risk,10,0,0,0,0,0,2,0
601703,56659,78641,72.99,142,17315,86,115,01-12-66,Salaried,22-10-18,16,331,1,1,0,0,0,0,738,C-Very Low Risk,3,1,0,6800,17000,17000,0,0
462238,42014,70748,62.19,142,17315,86,105,11-05-92,Self employed,24-08-18,16,331,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,96344,120000,120000,0,0
633193,62947,75498,84.77,142,17315,86,104,07-03-87,Salaried,28-10-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
468791,40054,61106,68.73,142,17315,86,104,05-09-95,Self employed,28-08-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
512605,52002,67551,79.94,142,17315,86,106,18-12-81,Salaried,17-09-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
525195,53639,67501,82.96,142,17315,86,104,30-06-90,Salaried,21-09-18,16,331,1,1,0,0,0,0,832,A-Very Low Risk,5,4,1,3519013,3613854,3576048,0,0
448655,42994,56752,79.29,142,17315,86,104,10-12-79,Self employed,18-08-18,16,331,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,2,0,0,0,0,0,0,0
500091,53639,67501,82.96,142,17315,86,104,15-03-58,Self employed,11-09-18,16,331,1,1,0,0,0,0,447,K-High Risk,7,4,1,1391263,1369928,1369928,0,0
535404,53303,74829,76.17,142,17315,86,104,14-01-90,Salaried,25-09-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
460201,37541,61756,64.77,142,17315,86,116,13-05-94,Salaried,24-08-18,16,331,1,1,0,0,0,0,810,A-Very Low Risk,1,1,0,0,15000,16198,0,0
635715,49349,67813,73.73,142,17315,86,104,25-03-96,Salaried,29-10-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
526341,51723,69593,77.59,142,17315,86,104,04-07-73,Salaried,21-09-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
517247,57559,76470,78.46,142,17315,86,104,14-08-69,Self employed,19-09-18,16,331,1,1,1,0,0,0,668,F-Low Risk,6,2,0,674207,800000,799361,0,0
541768,48783,68322,74.65,142,17315,86,104,01-04-89,Salaried,27-09-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
468222,51723,68694,78.61,142,17315,86,105,01-05-93,Self employed,28-08-18,16,331,1,1,0,0,0,0,707,D-Very Low Risk,4,4,0,62582,90665,90665,1,1
637980,57013,68242,84.99,142,17315,86,105,10-10-82,Salaried,29-10-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,1
434997,48949,68788,72.69,142,17315,86,104,10-08-81,Self employed,12-08-18,16,331,1,1,0,0,0,0,662,F-Low Risk,8,7,0,89324,148052,148052,0,0
422809,46609,63905,75.11,142,17315,86,104,10-12-88,Salaried,06-08-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
482772,47849,63088,79.25,142,17315,86,105,31-12-79,Salaried,31-08-18,16,331,1,1,0,0,0,0,653,F-Low Risk,2,2,0,135512,151705,155667,1,1
517629,54373,65018,87.67,142,17315,86,104,17-10-85,Salaried,19-09-18,16,331,1,1,0,0,0,0,586,I-Medium Risk,3,1,0,34949,50000,37851,0,0
636613,54303,69491,79.15,142,17315,86,105,10-06-96,Salaried,29-10-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
462356,50743,66328,79.91,142,17315,86,104,18-09-84,Self employed,24-08-18,16,331,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
466060,35621,63088,60.23,142,17315,86,104,01-01-84,Salaried,27-08-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
588148,83686,100640,84.46,142,17315,86,104,04-08-84,Salaried,19-10-18,16,331,1,1,0,0,0,0,628,H-Medium Risk,7,0,0,0,0,0,0,0
494336,51723,72208,74.78,142,17315,86,104,05-03-92,Salaried,07-09-18,16,331,1,1,0,0,0,0,597,I-Medium Risk,2,2,0,64518,64518,64518,2,0
521788,47849,65518,76.31,142,17315,86,105,15-05-97,Self employed,20-09-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
503672,32761,67501,51.85,142,17315,86,104,01-03-72,Self employed,14-09-18,16,331,1,1,0,0,0,0,300,M-Very High Risk,8,1,1,4581,11000,11000,0,0
525777,63782,71957,91.72,142,17315,86,104,26-09-65,Salaried,21-09-18,16,331,1,1,0,0,0,0,300,M-Very High Risk,21,15,4,2160965,2796000,2796000,0,0
481384,45889,61180,78.46,142,17315,86,105,16-05-76,Self employed,31-08-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
521970,50939,80833,65.81,142,17315,86,104,22-06-93,Self employed,20-09-18,16,331,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0
434122,55859,69654,81.83,142,17315,86,104,20-06-78,Self employed,11-08-18,16,331,1,1,0,0,0,0,749,C-Very Low Risk,1,1,0,143161,392000,392000,0,1
538473,59323,79128,79.62,142,17315,86,104,17-07-94,Salaried,26-09-18,16,331,1,1,0,0,0,0,300,M-Very High Risk,1,1,1,15451,12000,15450,0,0
580246,53078,72363,74.62,142,17315,86,105,01-06-89,Salaried,15-10-18,16,331,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0
